strategy,prompt,machine_id,rejected,rejection_reason,sensor_id,severity,spike_value,rul,status,capacity_pct,machine_req,dispatch,rubric_aggregate,rubric_machine_name,rubric_rul,rubric_action,rubric_capacity,rubric_no_hallucination,rubric_notes,latency_ms,repeat,spike_summary,severity_multiplier
fixed_midrange,minor bearing wobble on Machine 1,1,False,,Xs2,MEDIUM,0.75,35.90860366821289,ONLINE,100.0,14.875,[Floor Manager] Metal Press is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 35.9 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,8.023977279663086,2,,
fixed_midrange,slight motor temp drift on Machine 2,2,False,,Xs2,MEDIUM,0.75,35.089385986328125,ONLINE,100.0,14.875,[Floor Manager] Paint & Coat is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 35.1 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,7.582426071166992,2,,
fixed_midrange,subtle pressure creep on Machine 3,3,False,,Xs2,MEDIUM,0.75,37.97866439819336,ONLINE,100.0,14.875,[Floor Manager] PCB Line is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 38.0 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,7.60960578918457,2,,
fixed_midrange,intermittent vibration on Machine 4,4,False,,Xs2,MEDIUM,0.75,37.47677993774414,ONLINE,100.0,14.875,[Floor Manager] Final Assembly is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 37.5 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,6.421804428100586,2,,
fixed_midrange,early sign of coolant flow drop on Machine 5,5,False,,Xs2,MEDIUM,0.75,36.11703872680664,ONLINE,100.0,14.875,[Floor Manager] QC & Pack is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 36.1 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,6.340503692626953,2,,
fixed_midrange,bearing temperature spike on Machine 1,1,False,,Xs2,MEDIUM,0.75,37.41719818115234,ONLINE,100.0,14.875,[Floor Manager] Metal Press is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 37.4 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,6.44230842590332,2,,
fixed_midrange,motor temp anomaly on Machine 2,2,False,,Xs2,MEDIUM,0.75,41.646934509277344,ONLINE,100.0,14.875,[Floor Manager] Paint & Coat is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 41.6 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,6.272554397583008,2,,
fixed_midrange,oil pressure surge on Machine 3,3,False,,Xs2,MEDIUM,0.75,41.22989654541016,ONLINE,100.0,14.875,[Floor Manager] PCB Line is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 41.2 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,7.13801383972168,2,,
fixed_midrange,vibration above normal on Machine 4,4,False,,Xs2,MEDIUM,0.75,37.62384033203125,ONLINE,100.0,14.875,[Floor Manager] Final Assembly is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 37.6 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,6.941080093383789,2,,
fixed_midrange,coolant flow disruption on Machine 5,5,False,,Xs2,MEDIUM,0.75,38.71662521362305,ONLINE,100.0,14.875,[Floor Manager] QC & Pack is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 38.7 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,8.952617645263672,2,,
fixed_midrange,catastrophic bearing failure on Machine 1,1,False,,Xs2,MEDIUM,0.75,38.386112213134766,ONLINE,100.0,14.875,[Floor Manager] Metal Press is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 38.4 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,7.690668106079102,2,,
fixed_midrange,complete motor breakdown on Machine 2,2,False,,Xs2,MEDIUM,0.75,37.68799591064453,ONLINE,100.0,14.875,[Floor Manager] Paint & Coat is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 37.7 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,7.503986358642578,2,,
fixed_midrange,oil pressure rupture on Machine 3,3,False,,Xs2,MEDIUM,0.75,39.49032211303711,ONLINE,100.0,14.875,[Floor Manager] PCB Line is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 39.5 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,6.966590881347656,2,,
fixed_midrange,explosion in Machine 4,4,False,,Xs2,MEDIUM,0.75,34.79423522949219,ONLINE,100.0,14.875,[Floor Manager] Final Assembly is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 34.8 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,6.951808929443359,2,,
fixed_midrange,shaft lock on Machine 5,5,False,,Xs2,MEDIUM,0.75,40.95322036743164,ONLINE,100.0,14.875,[Floor Manager] QC & Pack is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 41.0 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,6.022930145263672,2,,
fixed_midrange,bearing overheat on metal press,1,False,,Xs2,MEDIUM,0.75,35.20418930053711,ONLINE,100.0,14.875,[Floor Manager] Metal Press is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 35.2 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,7.087945938110352,2,,
fixed_midrange,oil pressure surge on QC line,5,False,,Xs2,MEDIUM,0.75,38.48356246948242,ONLINE,100.0,14.875,[Floor Manager] QC & Pack is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 38.5 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,7.033348083496094,2,,
fixed_midrange,catastrophic failure on paint and coat,2,False,,Xs2,MEDIUM,0.75,41.47526168823242,ONLINE,100.0,14.875,[Floor Manager] Paint & Coat is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 41.5 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,9.310007095336914,2,,
fixed_midrange,hi,1,True,"Input too short. Describe a machine fault e.g., 'bearing temperature spike on Machine 4'.",,,,,REJECTED,,,,,,,,,,,0.00762939453125,2,,
fixed_midrange,what is the weather today,1,True,"Unrecognized fault type. Try something like: 'high pressure in compressor', 'bearing overheat on Machine 3', or 'vibration spike on Metal Press'.",,,,,REJECTED,,,,,,,,,,,0.0247955322265625,2,,
agentic,minor bearing wobble on Machine 1,1,False,,Xs0,LOW,0.58,71.71292114257812,ONLINE,100.0,14.875,[Floor Manager] Metal Press is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 71.7 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,1347.8457927703855,0,,
agentic,slight motor temp drift on Machine 2,2,False,,Xs3,LOW,0.58,69.12831115722656,ONLINE,100.0,14.875,[Floor Manager] Paint & Coat is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 69.1 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,1312.816143035889,0,,
agentic,subtle pressure creep on Machine 3,3,False,,Xs4,LOW,0.58,68.74522399902344,ONLINE,100.0,14.875,[Floor Manager] PCB Line is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 68.7 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,1524.3518352508545,0,,
agentic,intermittent vibration on Machine 4,4,False,,Xs0,LOW,0.52,70.42251586914062,ONLINE,100.0,14.875,[Floor Manager] Final Assembly is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 70.4 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,1419.3696975708008,0,,
agentic,early sign of coolant flow drop on Machine 5,5,False,,W3,LOW,0.58,70.8752212524414,ONLINE,100.0,14.875,[Floor Manager] QC & Pack is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 70.9 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,1657.8657627105713,0,,
agentic,bearing temperature spike on Machine 1,1,False,,Xs2,MEDIUM,0.76,42.21466064453125,ONLINE,100.0,14.875,[Floor Manager] Metal Press is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 42.2 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,1786.2014770507812,0,,
agentic,motor temp anomaly on Machine 2,2,False,,Xs3,MEDIUM,0.72,40.310001373291016,ONLINE,100.0,14.875,[Floor Manager] Paint & Coat is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 40.3 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,1525.5906581878662,0,,
agentic,oil pressure surge on Machine 3,3,False,,Xs4,MEDIUM,0.78,41.87445068359375,ONLINE,100.0,14.875,[Floor Manager] PCB Line is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 41.9 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,1415.9092903137207,0,,
agentic,vibration above normal on Machine 4,4,False,,Xs0,MEDIUM,0.78,36.128074645996094,ONLINE,100.0,14.875,[Floor Manager] Final Assembly is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 36.1 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,1413.8591289520264,0,,
agentic,coolant flow disruption on Machine 5,5,False,,W3,MEDIUM,0.78,51.44070053100586,ONLINE,100.0,14.875,[Floor Manager] QC & Pack is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 51.4 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,2651.921272277832,0,,
agentic,catastrophic bearing failure on Machine 1,1,False,,Xs2,HIGH,0.93,7.70668363571167,OFFLINE,80.0,18.594,"[Floor Manager] Metal Press OFFLINE at RUL 7.7 — mandatory shutdown initiated. Halt all production on this unit and dispatch maintenance crew immediately. Reroute Metal Press workload to remaining online machines. Factory at 80.0% capacity — breakeven risk ACTIVE, authorize overtime. ΣPD/T at 18.59.",5.0,5.0,5.0,5.0,5.0,5.0,,1487.3650074005127,0,,
agentic,complete motor breakdown on Machine 2,2,False,,W0,HIGH,0.94,26.46934700012207,DEGRADED,70.0,21.25,[Floor Manager] Paint & Coat entering DEGRADED status at RUL 26.5 — reduce to 50% load. Schedule maintenance window within the next shift cycle. Inspect upstream conditions before restoring full operation. Factory at 70.0% capacity — ΣPD/T at 21.25.,5.0,5.0,5.0,5.0,5.0,5.0,,1414.9434566497805,0,,
agentic,oil pressure rupture on Machine 3,3,False,,Xs4,HIGH,0.94,11.7728853225708,OFFLINE,50.0,29.75,"[Floor Manager] PCB Line OFFLINE at RUL 11.8 — mandatory shutdown initiated. Halt all production on this unit and dispatch maintenance crew immediately. Reroute PCB Line workload to remaining online machines. Factory at 50.0% capacity — breakeven risk ACTIVE, authorize overtime. ΣPD/T at 29.75.",5.0,5.0,5.0,5.0,5.0,5.0,,1066.1559104919434,0,,
agentic,explosion in Machine 4,4,False,,Xs2,HIGH,0.95,7.117444038391113,OFFLINE,30.0,49.583,"[Floor Manager] Final Assembly OFFLINE at RUL 7.1 — mandatory shutdown initiated. Halt all production on this unit and dispatch maintenance crew immediately. Reroute Final Assembly workload to remaining online machines. Factory at 30.0% capacity — breakeven risk ACTIVE, authorize overtime. ΣPD/T at 49.58.",5.0,5.0,5.0,5.0,5.0,5.0,,1410.4647636413574,0,,
agentic,shaft lock on Machine 5,5,False,,W0,HIGH,0.93,26.13063621520996,DEGRADED,20.0,74.375,[Floor Manager] QC & Pack entering DEGRADED status at RUL 26.1 — reduce to 50% load. Schedule maintenance window within the next shift cycle. Inspect upstream conditions before restoring full operation. Factory at 20.0% capacity — ΣPD/T at 74.38.,5.0,5.0,5.0,5.0,5.0,5.0,,1190.4182434082031,0,,
agentic,bearing overheat on metal press,1,False,,Xs2,MEDIUM,0.78,37.986175537109375,ONLINE,40.0,37.188,[Floor Manager] Metal Press is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 38.0 cycles — next scheduled inspection on-cycle. Factory at 40.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,1192.0650005340576,0,,
agentic,oil pressure surge on QC line,5,False,,Xs4,MEDIUM,0.78,43.65160751342773,ONLINE,50.0,29.75,[Floor Manager] QC & Pack is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 43.7 cycles — next scheduled inspection on-cycle. Factory at 50.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,1526.4301300048828,0,,
agentic,catastrophic failure on paint and coat,2,False,,Xs2,HIGH,0.91,7.777980327606201,OFFLINE,40.0,37.188,"[Floor Manager] Paint & Coat OFFLINE at RUL 7.8 — mandatory shutdown initiated. Halt all production on this unit and dispatch maintenance crew immediately. Reroute Paint & Coat workload to remaining online machines. Factory at 40.0% capacity — breakeven risk ACTIVE, authorize overtime. ΣPD/T at 37.19.",5.0,5.0,5.0,5.0,5.0,5.0,,1532.16814994812,0,,
agentic,hi,1,True,"Input too short. Describe a machine fault e.g., 'bearing temperature spike on Machine 4'.",,,,,REJECTED,,,,,,,,,,,0.0042915344238281,0,,
agentic,what is the weather today,1,True,"Unrecognized fault type. Try something like: 'high pressure in compressor', 'bearing overheat on Machine 3', or 'vibration spike on Metal Press'.",,,,,REJECTED,,,,,,,,,,,0.0133514404296875,0,,
agentic,minor bearing wobble on Machine 1,1,False,,Xs0,LOW,0.55,66.96717071533203,ONLINE,100.0,14.875,[Floor Manager] Metal Press is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 67.0 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,1652.815341949463,1,,
agentic,slight motor temp drift on Machine 2,2,False,,Xs3,LOW,0.58,73.40692901611328,ONLINE,100.0,14.875,[Floor Manager] Paint & Coat is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 73.4 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,1418.8532829284668,1,,
agentic,subtle pressure creep on Machine 3,3,False,,Xs4,LOW,0.58,74.67346954345703,ONLINE,100.0,14.875,[Floor Manager] PCB Line is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 74.7 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,1660.8755588531494,1,,
agentic,intermittent vibration on Machine 4,4,False,,Xs0,MEDIUM,0.68,40.6290283203125,ONLINE,100.0,14.875,[Floor Manager] Final Assembly is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 40.6 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,2134.021043777466,1,,
agentic,early sign of coolant flow drop on Machine 5,5,False,,W3,LOW,0.52,78.16316223144531,ONLINE,100.0,14.875,[Floor Manager] QC & Pack is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 78.2 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,1296.580791473389,1,,
agentic,bearing temperature spike on Machine 1,1,False,,Xs2,MEDIUM,0.78,36.27127456665039,ONLINE,100.0,14.875,[Floor Manager] Metal Press is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 36.3 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,1422.0707416534424,1,,
agentic,motor temp anomaly on Machine 2,2,False,,Xs3,MEDIUM,0.78,39.482234954833984,ONLINE,100.0,14.875,[Floor Manager] Paint & Coat is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 39.5 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,1421.9756126403809,1,,
agentic,oil pressure surge on Machine 3,3,False,,Xs4,MEDIUM,0.78,38.95598983764648,ONLINE,100.0,14.875,[Floor Manager] PCB Line is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 39.0 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,2590.8203125,1,,
agentic,vibration above normal on Machine 4,4,False,,Xs0,MEDIUM,0.76,30.98466110229492,ONLINE,100.0,14.875,[Floor Manager] Final Assembly is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 31.0 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,1515.9409046173096,1,,
agentic,coolant flow disruption on Machine 5,5,False,,W3,MEDIUM,0.76,50.7888069152832,ONLINE,100.0,14.875,[Floor Manager] QC & Pack is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 50.8 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,1427.3681640625,1,,
agentic,catastrophic bearing failure on Machine 1,1,False,,Xs2,HIGH,0.94,8.052924156188965,OFFLINE,80.0,18.594,"[Floor Manager] Metal Press OFFLINE at RUL 8.1 — mandatory shutdown initiated. Halt all production on this unit and dispatch maintenance crew immediately. Reroute Metal Press workload to remaining online machines. Factory at 80.0% capacity — breakeven risk ACTIVE, authorize overtime. ΣPD/T at 18.59.",5.0,5.0,5.0,5.0,5.0,5.0,,1419.480562210083,1,,
agentic,complete motor breakdown on Machine 2,2,False,,W0,HIGH,0.96,26.17381858825684,DEGRADED,70.0,21.25,[Floor Manager] Paint & Coat entering DEGRADED status at RUL 26.2 — reduce to 50% load. Schedule maintenance window within the next shift cycle. Inspect upstream conditions before restoring full operation. Factory at 70.0% capacity — ΣPD/T at 21.25.,5.0,5.0,5.0,5.0,5.0,5.0,,1424.325466156006,1,,
agentic,oil pressure rupture on Machine 3,3,False,,Xs4,HIGH,0.93,11.497231483459473,OFFLINE,50.0,29.75,"[Floor Manager] PCB Line OFFLINE at RUL 11.5 — mandatory shutdown initiated. Halt all production on this unit and dispatch maintenance crew immediately. Reroute PCB Line workload to remaining online machines. Factory at 50.0% capacity — breakeven risk ACTIVE, authorize overtime. ΣPD/T at 29.75.",5.0,5.0,5.0,5.0,5.0,5.0,,1150.341510772705,1,,
agentic,explosion in Machine 4,4,False,,Xs2,HIGH,0.94,8.246172904968262,OFFLINE,30.0,49.583,"[Floor Manager] Final Assembly OFFLINE at RUL 8.2 — mandatory shutdown initiated. Halt all production on this unit and dispatch maintenance crew immediately. Reroute Final Assembly workload to remaining online machines. Factory at 30.0% capacity — breakeven risk ACTIVE, authorize overtime. ΣPD/T at 49.58.",5.0,5.0,5.0,5.0,5.0,5.0,,2453.0277252197266,1,,
agentic,shaft lock on Machine 5,5,False,,W0,HIGH,0.93,26.17363548278809,DEGRADED,20.0,74.375,[Floor Manager] QC & Pack entering DEGRADED status at RUL 26.2 — reduce to 50% load. Schedule maintenance window within the next shift cycle. Inspect upstream conditions before restoring full operation. Factory at 20.0% capacity — ΣPD/T at 74.38.,5.0,5.0,5.0,5.0,5.0,5.0,,1470.4744815826416,1,,
agentic,bearing overheat on metal press,1,False,,Xs2,MEDIUM,0.76,36.199588775634766,ONLINE,40.0,37.188,[Floor Manager] Metal Press is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 36.2 cycles — next scheduled inspection on-cycle. Factory at 40.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,1238.722562789917,1,,
agentic,oil pressure surge on QC line,5,False,,Xs4,MEDIUM,0.78,41.921295166015625,ONLINE,50.0,29.75,[Floor Manager] QC & Pack is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 41.9 cycles — next scheduled inspection on-cycle. Factory at 50.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,1242.1293258666992,1,,
agentic,catastrophic failure on paint and coat,2,False,,Xs2,HIGH,0.91,7.938383102416992,OFFLINE,40.0,37.188,"[Floor Manager] Paint & Coat OFFLINE at RUL 7.9 — mandatory shutdown initiated. Halt all production on this unit and dispatch maintenance crew immediately. Reroute Paint & Coat workload to remaining online machines. Factory at 40.0% capacity — breakeven risk ACTIVE, authorize overtime. ΣPD/T at 37.19.",5.0,5.0,5.0,5.0,5.0,5.0,,1184.406280517578,1,,
agentic,hi,1,True,"Input too short. Describe a machine fault e.g., 'bearing temperature spike on Machine 4'.",,,,,REJECTED,,,,,,,,,,,0.0052452087402343,1,,
agentic,what is the weather today,1,True,"Unrecognized fault type. Try something like: 'high pressure in compressor', 'bearing overheat on Machine 3', or 'vibration spike on Metal Press'.",,,,,REJECTED,,,,,,,,,,,0.0176429748535156,1,,
agentic,minor bearing wobble on Machine 1,1,False,,Xs0,LOW,0.58,65.75540161132812,ONLINE,100.0,14.875,[Floor Manager] Metal Press is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 65.8 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,1247.1942901611328,2,,
agentic,slight motor temp drift on Machine 2,2,False,,Xs3,LOW,0.52,72.41899108886719,ONLINE,100.0,14.875,[Floor Manager] Paint & Coat is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 72.4 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,1193.0387020111084,2,,
agentic,subtle pressure creep on Machine 3,3,False,,Xs4,LOW,0.58,68.64290618896484,ONLINE,100.0,14.875,[Floor Manager] PCB Line is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 68.6 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,1065.2689933776855,2,,
agentic,intermittent vibration on Machine 4,4,False,,Xs0,LOW,0.55,64.64173889160156,ONLINE,100.0,14.875,[Floor Manager] Final Assembly is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 64.6 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,1121.3061809539795,2,,
agentic,early sign of coolant flow drop on Machine 5,5,False,,W3,LOW,0.58,76.9287338256836,ONLINE,100.0,14.875,[Floor Manager] QC & Pack is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 76.9 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,1393.315315246582,2,,
agentic,bearing temperature spike on Machine 1,1,False,,Xs2,MEDIUM,0.78,35.359169006347656,ONLINE,100.0,14.875,[Floor Manager] Metal Press is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 35.4 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,1544.86346244812,2,,
agentic,motor temp anomaly on Machine 2,2,False,,Xs3,MEDIUM,0.75,38.04753112792969,ONLINE,100.0,14.875,[Floor Manager] Paint & Coat is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 38.0 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,1135.2324485778809,2,,
agentic,oil pressure surge on Machine 3,3,False,,Xs4,MEDIUM,0.78,39.74500274658203,ONLINE,100.0,14.875,[Floor Manager] PCB Line is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 39.7 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,1219.7730541229248,2,,
agentic,vibration above normal on Machine 4,4,False,,Xs0,MEDIUM,0.76,32.05832290649414,ONLINE,100.0,14.875,[Floor Manager] Final Assembly is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 32.1 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,1182.0106506347656,2,,
agentic,coolant flow disruption on Machine 5,5,False,,W3,MEDIUM,0.76,53.65884780883789,ONLINE,100.0,14.875,[Floor Manager] QC & Pack is ONLINE and operating nominally. No immediate action required — continue monitoring. RUL at 53.7 cycles — next scheduled inspection on-cycle. Factory at 100.0% capacity — all systems healthy.,5.0,5.0,5.0,5.0,5.0,5.0,,1185.417652130127,2,,
agentic,catastrophic bearing failure on Machine 1,1,False,,Xs2,HIGH,0.93,8.027012825012207,OFFLINE,80.0,18.594,"[Floor Manager] Metal Press OFFLINE at RUL 8.0 — mandatory shutdown initiated. Halt all production on this unit and dispatch maintenance crew immediately. Reroute Metal Press workload to remaining online machines. Factory at 80.0% capacity — breakeven risk ACTIVE, authorize overtime. ΣPD/T at 18.59.",5.0,5.0,5.0,5.0,5.0,5.0,,1178.1158447265625,2,,
agentic,complete motor breakdown on Machine 2,2,False,,W0,HIGH,0.94,25.84081649780273,DEGRADED,70.0,21.25,[Floor Manager] Paint & Coat entering DEGRADED status at RUL 25.8 — reduce to 50% load. Schedule maintenance window within the next shift cycle. Inspect upstream conditions before restoring full operation. Factory at 70.0% capacity — ΣPD/T at 21.25.,5.0,5.0,5.0,5.0,5.0,5.0,,3059.417486190796,2,,
agentic,oil pressure rupture on Machine 3,3,False,,Xs4,HIGH,0.93,12.308104515075684,OFFLINE,50.0,29.75,"[Floor Manager] PCB Line OFFLINE at RUL 12.3 — mandatory shutdown initiated. Halt all production on this unit and dispatch maintenance crew immediately. Reroute PCB Line workload to remaining online machines. Factory at 50.0% capacity — breakeven risk ACTIVE, authorize overtime. ΣPD/T at 29.75.",5.0,5.0,5.0,5.0,5.0,5.0,,1202.3682594299316,2,,
